data_idx,mapped_rxn,template
43687,CC#N.CC(=O)[O-].CO.O=[C:1]([c:2]1[c:3]([N:4]2[C@@H:5]([CH2:6][O:7][CH3:8])[CH2:9][CH2:10][CH2:11]2)[c:12]2[c:13]([c:14]([Cl:15])[cH:16]1)[cH:17][cH:18][cH:19][n:20]2)[CH3:21].[BH3-]C#N.[NH4+:22].[Na+]>>[CH:1]([c:2]1[c:3]([N:4]2[C@@H:5]([CH2:6][O:7][CH3:8])[CH2:9][CH2:10][CH2:11]2)[c:12]2[c:13]([c:14]([Cl:15])[cH:16]1)[cH:17][cH:18][cH:19][n:20]2)([CH3:21])[NH2:22],[N:1].O=[C:2]>>[N:1]-[C:2]
43788,Br[c:1]1[cH:2][cH:3][cH:4][cH:5][n:6]1.C1CCOC1.Cl[Sn:7]([CH3:8])([CH3:9])[CH3:10].[Li]CCCC>>[c:1]1([Sn:7]([CH3:8])([CH3:9])[CH3:10])[cH:2][cH:3][cH:4][cH:5][n:6]1,Br-[c:1].Cl-[Sn:2]>>[c:1]-[Sn:2]
44111,Br[c:1]1[n:2][cH:3][n:4](-[c:5]2[cH:6][cH:7][c:8]([NH:9][c:10]3[n:11][cH:12][cH:13][c:14](-[c:15]4[cH:16][c:17]([F:18])[cH:19][c:20]([N:21]5[CH2:22][CH2:23][O:24][CH2:25][CH2:26]5)[cH:27]4)[n:28]3)[cH:29][cH:30]2)[n:31]1.Cl[c:32]1[n:33][cH:34][cH:35][c:36]([C:37]([F:38])([F:39])[F:40])[cH:41]1>>[c:1]1(-[c:32]2[n:33][cH:34][cH:35][c:36]([C:37]([F:38])([F:39])[F:40])[cH:41]2)[n:2][cH:3][n:4](-[c:5]2[cH:6][cH:7][c:8]([NH:9][c:10]3[n:11][cH:12][cH:13][c:14](-[c:15]4[cH:16][c:17]([F:18])[cH:19][c:20]([N:21]5[CH2:22][CH2:23][O:24][CH2:25][CH2:26]5)[cH:27]4)[n:28]3)[cH:29][cH:30]2)[n:31]1,Br-[c:1].Cl-[c:2]>>[c:1]-[c:2]
45145,Br[c:1]1[c:2]2[n:3][cH:4][n:5][c:6]([S:7][C:8]([CH3:9])([CH3:10])[CH3:11])[c:12]2[s:13][cH:14]1.C1COCCO1.CC1(C)OB([C:15]2=[CH:16][C:17](=[O:18])[CH2:19][CH2:20]2)OC1(C)C.Cl[Pd]Cl.O.O=P([O-])([O-])[O-].[K+].[K+].[K+].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1>>[c:1]1([C:15]2=[CH:16][C:17](=[O:18])[CH2:19][CH2:20]2)[c:2]2[n:3][cH:4][n:5][c:6]([S:7][C:8]([CH3:9])([CH3:10])[CH3:11])[c:12]2[s:13][cH:14]1,Br-[c:2].C-C1(-C)-O-B(-[C:1]=C)-O-C-1(-C)-C>>C=[C:1]-[c:2]
45312,C1COCCO1.CC1(C)OB([C:1]2=[CH:2][CH2:3][CH2:4][CH2:5]2)OC1(C)C.I[c:6]1[cH:7][c:8]([Cl:9])[n:10][cH:11][cH:12]1.O.O=C([O-])[O-].[Na+].[Na+].c1ccc([PH](c2ccccc2)(c2ccccc2)[Pd]([PH](c2ccccc2)(c2ccccc2)c2ccccc2)([PH](c2ccccc2)(c2ccccc2)c2ccccc2)[PH](c2ccccc2)(c2ccccc2)c2ccccc2)cc1>>[C:1]1([c:6]2[cH:7][c:8]([Cl:9])[n:10][cH:11][cH:12]2)=[CH:2][CH2:3][CH2:4][CH2:5]1,I-[c:2].C-C1(-C)-O-B(-[C:1]=C)-O-C-1(-C)-C>>C=[C:1]-[c:2]
45644,Cc1ccc(S(=O)(=O)O)cc1.Cc1ccccc1.O.O=[C:1]1[c:2]2[c:3]([cH:4][cH:5][c:6]([O:7][CH3:8])[cH:9]2)[C:10]([CH2:11][CH3:12])([CH2:13][CH3:14])[CH:15]1[CH2:16][CH:17]=O.[CH3:18][C@@H:19]([OH:20])[CH2:21][NH2:22]>>[c:1]12[c:15]([cH:16][cH:17][n:22]1[CH2:21][C@@H:19]([CH3:18])[OH:20])[C:10]([CH2:11][CH3:12])([CH2:13][CH3:14])[c:3]1[c:2]-2[cH:9][c:6]([O:7][CH3:8])[cH:5][cH:4]1,[N:2].O=[C:3]-[C:4]-[C:5]-[C:1]=O>>[c:1]1:[n:2]:[c:3]:[c:4]:[c:5]:1
45894,CO.O=[Pt]=O.[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][n:8][c:9](-[c:10]2[cH:11][cH:12][c:13]([C:14]([F:15])([F:16])[F:17])[cH:18][c:19]2[F:20])[cH:21]1.[ClH:22]>>[CH3:1][O:2][C:3](=[O:4])[CH:5]1[CH2:6][CH2:7][NH:8][CH:9]([c:10]2[cH:11][cH:12][c:13]([C:14]([F:15])([F:16])[F:17])[cH:18][c:19]2[F:20])[CH2:21]1.[ClH:22],[c:1]1:[c:2]:[c:3]:[c:4]:[n:5]:[c:6]:1>>[C:1]1-[C:2]-[C:3]-[C:4]-[N:5]-[C:6]-1
46007,C1CCOC1.O=C([O-])O.[Br-].[CH3:1][O:2][C:3](=[O:4])[c:5]1[n:6][cH:7][c:8]([CH:9]=[O:10])[c:11]([CH3:12])[c:13]1[O:14][CH2:15][c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1.[Mg+][c:22]1[cH:23][cH:24][c:25]([F:26])[cH:27][cH:28]1>>[CH3:1][O:2][C:3](=[O:4])[c:5]1[n:6][cH:7][c:8]([CH:9]([OH:10])[c:22]2[cH:23][cH:24][c:25]([F:26])[cH:27][cH:28]2)[c:11]([CH3:12])[c:13]1[O:14][CH2:15][c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1,[Mg+]-[c:1].[C:2]=[O:3]>>[c:1]-[C:2]-[O:3]
46131,Br[c:1]1[c:2]2[cH:3][cH:4][cH:5][c:6]([O:7][CH2:8][O:9][CH3:10])[c:11]2[cH:12][cH:13][cH:14]1.C1CCOC1.CCCCCC.I[CH2:15][CH3:16].O.[Li]CCCC>>[c:1]1([CH2:15][CH3:16])[c:2]2[cH:3][cH:4][cH:5][c:6]([O:7][CH2:8][O:9][CH3:10])[c:11]2[cH:12][cH:13][cH:14]1,Br-[c:1].I-[C:2]>>[c:1]-[C:2]
46170,CON(C)[C:1](=[O:2])[CH:3]([NH:4][C:5](=[O:6])[O:7][C:8]([CH3:9])([CH3:10])[CH3:11])[c:12]1[cH:13][cH:14][c:15]([C:16]([F:17])([F:18])[F:19])[cH:20][cH:21]1.I[c:22]1[cH:23][cH:24][c:25]([I:26])[cH:27][cH:28]1>>[C:1](=[O:2])([CH:3]([NH:4][C:5](=[O:6])[O:7][C:8]([CH3:9])([CH3:10])[CH3:11])[c:12]1[cH:13][cH:14][c:15]([C:16]([F:17])([F:18])[F:19])[cH:20][cH:21]1)[c:22]1[cH:23][cH:24][c:25]([I:26])[cH:27][cH:28]1,I-[c:2].C-O-N(-C)-[C:1]=O>>O=[C:1]-[c:2]
46300,Br[c:1]1[c:2]([NH2:3])[n:4][cH:5][c:6](-[c:7]2[cH:8][cH:9][c:10]([O:11][Si:12]([C:13]([CH3:14])([CH3:15])[CH3:16])([CH3:17])[CH3:18])[cH:19][cH:20]2)[n:21]1.CCO.Cc1ccccc1.Cl[Pd]Cl.O.O=C([O-])[O-].OB(O)[C:22](=[CH2:23])[c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1.[Na+].[Na+].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1>>[c:1]1([C:22](=[CH2:23])[c:24]2[cH:25][cH:26][cH:27][cH:28][cH:29]2)[c:2]([NH2:3])[n:4][cH:5][c:6](-[c:7]2[cH:8][cH:9][c:10]([O:11][Si:12]([C:13]([CH3:14])([CH3:15])[CH3:16])([CH3:17])[CH3:18])[cH:19][cH:20]2)[n:21]1,Br-[c:2].C=[C:1]-B(-O)-O>>C=[C:1]-[c:2]
46607,C1CCOC1.CN(C)C=O.I[CH3:1].[CH3:2][O:3][c:4]1[cH:5][c:6]2[n:7][cH:8][c:9]([O:10][C@H:11]3[CH2:12][CH2:13][C@H:14]([OH:15])[CH2:16][CH2:17]3)[n:18][c:19]2[cH:20][c:21]1[O:22][CH3:23].[H-].[Na+]>>[CH3:1][O:15][CH:14]1[CH2:13][CH2:12][CH:11]([O:10][c:9]2[cH:8][n:7][c:6]3[cH:5][c:4]([O:3][CH3:2])[c:21]([O:22][CH3:23])[cH:20][c:19]3[n:18]2)[CH2:17][CH2:16]1,[O:1].I-[C:2]>>[O:1]-[C:2]
46685,Br[c:1]1[cH:2][c:3]([C@@:4]2([CH3:5])[N:6]=[C:7]([NH:8][C:9]([c:10]3[cH:11][cH:12][c:13]([O:14][CH3:15])[cH:16][cH:17]3)([c:18]3[cH:19][cH:20][cH:21][cH:22][cH:23]3)[c:24]3[cH:25][cH:26][c:27]([O:28][CH3:29])[cH:30][cH:31]3)[CH2:32][O:33][CH2:34][C:35]2([F:36])[F:37])[c:38]([F:39])[cH:40][cH:41]1.CC(C)(C)[O-].CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.Cc1ccccc1.[NH:42]=[C:43]([c:44]1[cH:45][cH:46][cH:47][cH:48][cH:49]1)[c:50]1[cH:51][cH:52][cH:53][cH:54][cH:55]1.[Na+]>>[c:1]1([N:42]=[C:43]([c:44]2[cH:45][cH:46][cH:47][cH:48][cH:49]2)[c:50]2[cH:51][cH:52][cH:53][cH:54][cH:55]2)[cH:2][c:3]([C@@:4]2([CH3:5])[N:6]=[C:7]([NH:8][C:9]([c:10]3[cH:11][cH:12][c:13]([O:14][CH3:15])[cH:16][cH:17]3)([c:18]3[cH:19][cH:20][cH:21][cH:22][cH:23]3)[c:24]3[cH:25][cH:26][c:27]([O:28][CH3:29])[cH:30][cH:31]3)[CH2:32][O:33][CH2:34][C:35]2([F:36])[F:37])[c:38]([F:39])[cH:40][cH:41]1,Br-[c:2].C=[N:1]>>C=[N:1]-[c:2]
46764,C(=NC1CCCCC1)=NC1CCCCC1.CCN(CC)CC.S=[C:1]=[S:2].[CH3:3][c:4]1[cH:5][c:6]([Br:7])[cH:8][cH:9][c:10]1[NH2:11].c1ccncc1>>[C:1](=[S:2])=[N:11][c:10]1[c:4]([CH3:3])[cH:5][c:6]([Br:7])[cH:8][cH:9]1,[N:1].S=[C:2]>>[N:1]=[C:2]
46781,CC(C)(C)[O:1][C:2](=[O:3])[C@@H:4]1[CH2:5][CH2:6][CH2:7][N:8]1[C:9](=[O:10])[CH2:11][CH2:12][S:13][C:14](=[O:15])[C@@H:16]([NH2:17])[CH2:18][c:19]1[cH:20][cH:21][cH:22][cH:23][c:24]1[C:25](=[O:26])[c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1.COc1ccccc1.O=C(O)C(F)(F)F>>[OH:1][C:2](=[O:3])[C@@H:4]1[CH2:5][CH2:6][CH2:7][N:8]1[C:9](=[O:10])[CH2:11][CH2:12][S:13][C:14](=[O:15])[C@@H:16]([NH2:17])[CH2:18][c:19]1[cH:20][cH:21][cH:22][cH:23][c:24]1[C:25](=[O:26])[c:27]1[cH:28][cH:29][cH:30][cH:31][cH:32]1,C-C(-C)(-C)-[O:1]-C=O>>O=C-[O:1]
46908,ClCCl.O.O=C(O[OH:1])c1cccc(Cl)c1.[CH2:2]=[CH:3][CH2:4][CH2:5][N:6]1[C:7](=[O:8])[C:9]([CH3:10])([CH3:11])[O:12][c:13]2[cH:14][c:15]([C:16]([F:17])([F:18])[F:19])[c:20]([C:21](=[O:22])[N:23]([CH:24]([CH3:25])[CH3:26])[C@@H:27]3[CH2:28][CH2:29][CH2:30][N:31]([C:32](=[O:33])[O:34][C:35]([CH3:36])([CH3:37])[CH3:38])[CH2:39]3)[cH:40][c:41]21>>[O:1]1[CH2:2][CH:3]1[CH2:4][CH2:5][N:6]1[C:7](=[O:8])[C:9]([CH3:10])([CH3:11])[O:12][c:13]2[cH:14][c:15]([C:16]([F:17])([F:18])[F:19])[c:20]([C:21](=[O:22])[N:23]([CH:24]([CH3:25])[CH3:26])[C@@H:27]3[CH2:28][CH2:29][CH2:30][N:31]([C:32](=[O:33])[O:34][C:35]([CH3:36])([CH3:37])[CH3:38])[CH2:39]3)[cH:40][c:41]21,[C:1]=[C:2].Cl-c1:c:c:c:c(-C(=O)-O-[O:3]):c:1>>[C:1]1-[C:2]-[O:3]-1
47103,ClCCl.O.O=C(O[OH:1])c1cccc(Cl)c1.[CH2:2]=[CH:3][CH2:4][CH2:5][CH2:6][O:7][C:8](=[O:9])[C:10](=[CH2:11])[CH3:12]>>[O:1]1[CH2:2][CH:3]1[CH2:4][CH2:5][CH2:6][O:7][C:8](=[O:9])[C:10](=[CH2:11])[CH3:12],[C:1]=[C:2].Cl-c1:c:c:c:c(-C(=O)-O-[O:3]):c:1>>[C:1]1-[C:2]-[O:3]-1
47272,CCCC[Sn](=O)CCCC.C[Si](C)(C)[N:1]=[N+:2]=[N-:3].Cc1ccccc1.Cl.[N:4]#[C:5][c:6]1[cH:7][cH:8][c:9]2[s:10][c:11]([S:12][c:13]3[c:14]([Cl:15])[cH:16][c:17]([NH:18][S:19](=[O:20])(=[O:21])[c:22]4[cH:23][cH:24][c:25]([Cl:26])[cH:27][c:28]4[Cl:29])[cH:30][c:31]3[Cl:32])[n:33][c:34]2[cH:35]1>>[nH:1]1[n:2][n:3][n:4][c:5]1-[c:6]1[cH:7][cH:8][c:9]2[s:10][c:11]([S:12][c:13]3[c:14]([Cl:15])[cH:16][c:17]([NH:18][S:19](=[O:20])(=[O:21])[c:22]4[cH:23][cH:24][c:25]([Cl:26])[cH:27][c:28]4[Cl:29])[cH:30][c:31]3[Cl:32])[n:33][c:34]2[cH:35]1,[C:1]#[N:5].C-[Si](-C)(-C)-[N:2]=[N:3]=[N:4]>>[c:1]1:[n:2]:[n:3]:[n:4]:[n:5]:1
47750,CC(C)(C)[O:1][C:2]([C:3]([S:4][c:5]1[s:6][cH:7][c:8]([CH2:9][CH2:10][N:11]([CH2:12][c:13]2[cH:14][cH:15][c:16]([NH:17][C:18]([CH2:19][CH3:20])=[O:21])[cH:22][cH:23]2)[c:24]2[n:25][cH:26][c:27]([CH2:28][CH3:29])[cH:30][n:31]2)[n:32]1)([CH3:33])[CH3:34])=[O:35].CCOC(C)=O.O=CO.[ClH:36]>>[ClH:36].[OH:1][C:2]([C:3]([S:4][c:5]1[s:6][cH:7][c:8]([CH2:9][CH2:10][N:11]([CH2:12][c:13]2[cH:14][cH:15][c:16]([NH:17][C:18]([CH2:19][CH3:20])=[O:21])[cH:22][cH:23]2)[c:24]2[n:25][cH:26][c:27]([CH2:28][CH3:29])[cH:30][n:31]2)[n:32]1)([CH3:33])[CH3:34])=[O:35],C-C(-C)(-C)-[O:1]-C=O>>O=C-[O:1]
47820,O=[C:1]([OH:2])[c:3]1[cH:4][cH:5][c:6]2[c:7]([cH:8]1)[O:9][CH2:10][CH2:11][O:12]2.[CH3:13][C:14](=[O:15])[c:16]1[cH:17][cH:18][c:19]2[c:20]([cH:21]1)[CH2:22][C:23](=[O:24])[N:25]2[C:26]([CH3:27])=[O:28]>>[C:1]([OH:2])([c:3]1[cH:4][cH:5][c:6]2[c:7]([cH:8]1)[O:9][CH2:10][CH2:11][O:12]2)=[C:22]1[c:20]2[c:19]([cH:18][cH:17][c:16]([C:14]([CH3:13])=[O:15])[cH:21]2)[N:25]([C:26]([CH3:27])=[O:28])[C:23]1=[O:24],O-[C:1]=O.O=C-[C:2]-c>>O-[C:1]=[C:2](-c)-C=O
47987,CCN(C(C)C)C(C)C.CCO.N[NH:1][c:2]1[cH:3][cH:4][c:5]([C:6](=[NH:7])[NH2:8])[cH:9][cH:10]1.O=[C:11]([CH3:12])[C:13]1([N+:14](=[O:15])[O-:16])[CH:17]=[C:18]([c:19]2[n:20][n:21][n:22][nH:23]2)[CH:24]=[C:25]([c:26]2[cH:27][cH:28][cH:29][cH:30][cH:31]2)[CH:32]1[OH:33]>>[nH:1]1[c:2]2[c:3]([cH:4][c:5]([C:6](=[NH:7])[NH2:8])[cH:9][cH:10]2)[cH:12][c:11]1[C:13]1([N+:14](=[O:15])[O-:16])[CH:17]=[C:18]([c:19]2[n:20][n:21][n:22][nH:23]2)[CH:24]=[C:25]([c:26]2[cH:27][cH:28][cH:29][cH:30][cH:31]2)[CH:32]1[OH:33],O=[C:1]-[C:2].N-[N:5]-[c:4]:[c:3]>>[c:1]1:[c:2]:[c:3]:[c:4]:[n:5]:1
48100,CC(=O)O.CO.O=[CH2:1].[NH2:2][CH2:3][CH2:4][c:5]1[cH:6][s:7][c:8]([NH:9][c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[n:16]1>>[CH2:1]1[NH:2][CH2:3][CH2:4][c:5]2[c:6]1[s:7][c:8]([NH:9][c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1)[n:16]2,[c:1].[N:3].O=[C:2]>>[c:1]-[C:2]-[N:3]
48157,CCCCO[C:1](=[O:2])[c:3]1[n:4][c:5](-[c:6]2[cH:7][cH:8][cH:9][cH:10][n:11]2)[c:12]2[s:13][n:14][c:15]([CH3:16])[c:17]2[c:18]1[OH:19].[NH2:20][CH2:21][C:22](=[O:23])[OH:24]>>[C:1](=[O:2])([c:3]1[n:4][c:5](-[c:6]2[cH:7][cH:8][cH:9][cH:10][n:11]2)[c:12]2[s:13][n:14][c:15]([CH3:16])[c:17]2[c:18]1[OH:19])[NH:20][CH2:21][C:22](=[O:23])[OH:24],[N:2].C-C-C-C-O-[C:1]=O>>O=[C:1]-[N:2]
48172,[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][c:8]2[cH:9][c:10]([CH2:11][N:12]=[N+:13]=[N-:14])[cH:15][cH:16][n:17]2[c:18]1[CH:19]([CH3:20])[CH3:21].[CH:22]#[C:23][C:24]([CH2:25][CH3:26])([O:27][C:28](=[O:29])[c:30]1[cH:31][cH:32][c:33]([N+:34](=[O:35])[O-:36])[cH:37][cH:38]1)[C:39]([F:40])([F:41])[F:42]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][c:8]2[cH:9][c:10]([CH2:11][n:12]3[n:13][n:14][c:23]([C:24]([CH2:25][CH3:26])([O:27][C:28](=[O:29])[c:30]4[cH:31][cH:32][c:33]([N+:34](=[O:35])[O-:36])[cH:37][cH:38]4)[C:39]([F:40])([F:41])[F:42])[cH:22]3)[cH:15][cH:16][n:17]2[c:18]1[CH:19]([CH3:20])[CH3:21],[C:1]#[C:2].[N:3]=[N:4]=[N:5]>>[c:1]1:[c:2]:[n:3]:[n:4]:[n:5]:1
48189,CC(=O)[O:1][CH2:2][CH2:3][O:4][c:5]1[cH:6][n:7][c:8](-[c:9]2[n:10][cH:11][c:12]([N+:13](=[O:14])[O-:15])[n:16]2[CH3:17])[n:18][cH:19]1.CCO.[ClH:20]>>[ClH:20].[OH:1][CH2:2][CH2:3][O:4][c:5]1[cH:6][n:7][c:8](-[c:9]2[n:10][cH:11][c:12]([N+:13](=[O:14])[O-:15])[n:16]2[CH3:17])[n:18][cH:19]1,C-C(=O)-[O:1]>>[O:1]
48393,Br.Br.ClCCl.O.O=C(CCl)O[C:2](=[O:1])[CH2:3][Cl:4].O=C([O-])O.[Na+].[OH:5][c:6]1[cH:7][cH:8][c:9]([N:10]2[CH2:11][CH2:12][NH:13][CH2:14][CH2:15]2)[cH:16][cH:17]1>>[O:1]=[C:2]([CH2:3][Cl:4])[N:13]1[CH2:12][CH2:11][N:10]([c:9]2[cH:8][cH:7][c:6]([OH:5])[cH:17][cH:16]2)[CH2:15][CH2:14]1,[N:2].Cl-C-C(=O)-O-[C:1]=O>>O=[C:1]-[N:2]
48531,CCO.Cl.O=[CH2:2].[CH3:3][NH:4][CH3:5].[CH3:6][C:7](=[O:8])[c:9]1[cH:10][cH:11][c:12]([CH3:13])[s:14]1.[ClH:1]>>[CH2:2]([N:4]([CH3:3])[CH3:5])[CH2:6][C:7](=[O:8])[c:9]1[cH:10][cH:11][c:12]([CH3:13])[s:14]1.[ClH:1],[N:3].O=[C:2].O=C-[C:1]>>O=C-[C:1]-[C:2]-[N:3]
48565,CCC(=O)O[C:3]([CH2:2][CH3:1])=[O:4].O.[Na].[O:5]=[C:6]([OH:7])[C:8]1([NH:9][c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[CH2:16][CH2:17][N:18]([CH2:19][c:20]2[cH:21][cH:22][cH:23][cH:24][cH:25]2)[CH2:26][CH2:27]1>>[CH3:1][CH2:2][C:3](=[O:4])[N:9]([C:8]1([C:6](=[O:5])[OH:7])[CH2:16][CH2:17][N:18]([CH2:19][c:20]2[cH:21][cH:22][cH:23][cH:24][cH:25]2)[CH2:26][CH2:27]1)[c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1,[N:2].C-C-C(=O)-O-[C:1]=O>>O=[C:1]-[N:2]
49071,C1CCOC1.CCOC(C)=O.CO.Cl.O.O=C(c1ccccc1)[O:1][c:2]1[cH:3][cH:4][cH:5][c:6]([O:7][CH2:8][CH2:9][c:10]2[cH:11][cH:12][c:13]([CH2:14][CH3:15])[cH:16][n:17]2)[cH:18]1.[Na+].[OH-]>>[OH:1][c:2]1[cH:3][cH:4][cH:5][c:6]([O:7][CH2:8][CH2:9][c:10]2[cH:11][cH:12][c:13]([CH2:14][CH3:15])[cH:16][n:17]2)[cH:18]1,O=C(-[O:1]-c)-c1:c:c:c:c:c:1>>[O:1]-c
49088,C1CCOC1.CO.COC[O:1][C:2]1([c:3]2[n:4][cH:5][c:6](-[c:7]3[c:8]([Cl:9])[cH:10][n:11][c:12]4[c:13]3[cH:14][c:15](-[c:16]3[cH:17][cH:18][c:19]([C:20](=[O:21])[OH:22])[cH:23][cH:24]3)[n:25]4[S:26](=[O:27])(=[O:28])[c:29]3[cH:30][cH:31][c:32]([CH3:33])[cH:34][cH:35]3)[s:36]2)[CH2:37][CH2:38][CH2:39]1.Cl>>[OH:1][C:2]1([c:3]2[n:4][cH:5][c:6](-[c:7]3[c:8]([Cl:9])[cH:10][n:11][c:12]4[c:13]3[cH:14][c:15](-[c:16]3[cH:17][cH:18][c:19]([C:20](=[O:21])[OH:22])[cH:23][cH:24]3)[n:25]4[S:26](=[O:27])(=[O:28])[c:29]3[cH:30][cH:31][c:32]([CH3:33])[cH:34][cH:35]3)[s:36]2)[CH2:37][CH2:38][CH2:39]1,C-O-C-[O:1]-C-c>>[O:1]-C-c
49749,C1CCC(P(C2CCCCC2)C2CCCCC2)CC1.C1CCC(P(C2CCCCC2)C2CCCCC2)CC1.C=[CH:1][CH2:2][O:3][c:4]1[c:5]([CH:6]=C)[cH:7][c:8]([CH2:9][OH:10])[n:11][c:12]1[Cl:13].Cl[Ru](Cl)=Cc1ccccc1>>[CH:1]1=[CH:6][c:5]2[c:4]([c:12]([Cl:13])[n:11][c:8]([CH2:9][OH:10])[cH:7]2)[O:3][CH2:2]1,C=[C:1].C=[C:2]>>[C:1]=[C:2]
49864,CO.C[O-].O=C(c1ccccc1)[O:1][CH:2]1[CH:3]([F:4])[CH2:5][CH:6]2[CH2:7][N:8]([C:9](=[O:10])[O:11][CH2:12][c:13]3[cH:14][cH:15][cH:16][cH:17][cH:18]3)[CH2:19][CH:20]12.[Cl-].[NH4+].[Na+]>>[OH:1][CH:2]1[CH:3]([F:4])[CH2:5][CH:6]2[CH2:7][N:8]([C:9](=[O:10])[O:11][CH2:12][c:13]3[cH:14][cH:15][cH:16][cH:17][cH:18]3)[CH2:19][CH:20]12,O=C(-[O:1])-c1:c:c:c:c:c:1>>[O:1]
